id_vial,trayecto,pk,lat,lon
CV-428,CV-428,7,39.27879631575559,-0.9470754276301553
CV-460,CV-460,13,39.461367586684425,-1.2384157607370054
CV-754,CV-754,7,38.72738238347319,-0.3005717422122657
CV-460,CV-460,9,39.492307359671365,-1.2330829107554222
CV-185,CV-185,1,39.91979805780298,-0.09260793579285596
CV-455,CV-455,6,39.4718870584398,-1.1812680917229503
CV-160,CV-160,7,40.084118723636124,-0.10648656397779627
CV-608,CV-608,1,38.94650761404394,-0.35230720541181343
CV-856,CV-856,6,38.21090819282933,-0.637148155969167
CV-700,CV-700,38,38.814335586802834,-0.26931638748436365
CV-424,CV-424,20,39.42212318616033,-0.7628546540450284
CV-15,CV-15,48,40.43085150810799,-0.13874809767468613
CV-405,CV-405,9,39.37994037462595,-0.5555628000654309
CV-550,CV-550,1,39.12982178550835,-0.512161555269319
CV-201,Carretera Valenciana,0,39.95811362433055,-0.2930371847046788
CV-712,CV-712,20,38.816433933230954,-0.12657859593993603
CV-396,CV-396,3,39.634977991541355,-0.7829911801338427
CV-576,CV-576,6,39.03994135951041,-0.4761184645895456
CV-163,CV-163,12,40.330478923049135,-0.1135513372712783
CV-235,CV-235,1,39.92958348982196,-0.6228226084118275
CV-130,CV-130,12,40.42919631601848,0.08128868225682541
CV-160,CV-160,3,40.05689467352769,-0.12732782740357376
CV-578,CV-578,2,39.022776029289346,-0.49165940078521503
N-340 A,N-340 A,1053,40.48425351746335,0.4761857718116534
CV-111,CV-111,11,40.5883483336083,0.03638384836546132
CV-723,CV-723,7,38.84791867355588,0.025115023289306645
CV-575,CV-575,8,39.003670584079416,-0.45888387561596594
CV-431,CV-431,7,39.47002078925049,-1.1045866455385973
CV-176,CV-176,2,40.144501432242755,-0.3818149195056282
CV-189,CV-189,13,40.019487979017924,-0.23106172909520267
CV-391,CV-391,23,39.64271052052113,-1.1125984377935285
CV-755,CV-755,18,38.631613947736724,-0.07038274480489219
CV-580,CV-580,44,39.22471303500192,-0.7680801709407776
CV-615,CV-615,3,38.837882745624235,-0.48156282083009566
CV-425,CV-425,29,39.302279262599455,-0.9369636204895723
CV-754,CV-754,3,38.72451488235145,-0.3311276432356252
CV-748,CV-748,2,38.773139185557966,0.06639433562272154
CV-615,CV-615,7,38.84575897539057,-0.446086726541455
CV-652,OLIVA,7,38.837651285873164,-0.7883267379483838
N-330,N-330,169,39.46290384658834,-1.131041459918837
CV-395,CV-395,6,39.532462069790704,-1.0395623435785246
CV-390,CV-390,34,39.66395685544714,-1.187954697083184
CV-895,CV-895,3,38.060735563696944,-0.6968648612447718
CV-345,CV-345,7,39.718104227662316,-0.7867023701314999
CV-833,CV-833,6,38.529272723738096,-0.8174360156376319
CV-213,CV-213,4,39.89444095274904,-0.5168400601515626
CV-135,CV-135,10,40.45734153570416,0.3041293844621023
CV-145,CV-145,7,40.23657820186963,0.13773246867343947
CV-523,CV-523,0,39.189414754366375,-0.47267773474969627
CV-35,CV-35,105,39.93400487480294,-1.2021899337651443
CV-615,CV-615,13,38.85176378204562,-0.40729297291007577
CV-124,CV-124,26,40.49789206979108,-0.18962967080390852
CV-146,LA CAVA,9,40.15965669784307,0.07881356525670714
CV-846,CV-846,2,38.33892542585784,-0.7938504265509313
CV-473,CV-473,2,39.63627956970351,-1.2724997489012846
CV-165,CV-165,34,40.30290919110436,-0.09527072107404623
CV-794,CV-794,6,38.74215408445291,-0.5737092713565098
A-33,A-33,87,38.791948740696384,-0.8917443791508443
CV-138,CV-138,2,40.47425432555467,0.41955767088607454
CV-652,OLIVA,14,38.79381536404324,-0.8321618551232789
CV-390,CV-390,4,39.773032381436884,-1.0699061973962716
CV-104,CV-104,5,40.62768342129028,0.18849251308334866
CV-706,CV-706,0,38.73595534883278,-0.375173720880782
CV-460,CV-460,2,39.55126855514321,-1.2215573466847884
CV-328,CV-328,3,39.66150142045359,-0.45008149375115913
CV-130,CV-130,4,40.38668041019146,0.025988980432630107
CV-188,CV-188,4,40.04468428849787,-0.25248164652800725
CV-541,CV-541,2,39.12623734306954,-0.5547416813294072
CV-10,CV-10,55,40.25271069019951,0.07410822430711886
CV-851,CV-851,7,38.19389914223411,-0.7219693424966004
CV-428,CV-428,3,39.298880701000115,-0.9222210419508705
CV-145,CV-145,10,40.22054374369257,0.11446850139979392
CV-331,CV-331,4,39.64444793116727,-0.47178332282427266
CV-200,CV-200,8,39.87025091702601,-0.41361277462526147
CV-700,CV-700,53,38.84879456052429,-0.15335146816130016
CV-200,CV-200,7,39.867633078832874,-0.4231539898025979
CV-390,CV-390,18,39.728170688148964,-1.1045095109466558
V-23,V-23,0,39.62715550823709,-0.3016060068039656
CV-345,CV-345,13,39.75086910064061,-0.8330172530536104
CV-193,CV-193,9,40.092716361086964,-0.2989695045395291
CV-390,CV-390,15,39.733513406441325,-1.089008171283062
CV-560,CV-560,9,39.065657419182386,-0.582200898616189
CV-612,CV-612,1,38.9393654982219,-0.47946900477039345
CV-454,CV-454,2,39.51421095992814,-1.3015553705379157
CV-339,CV-339,9,39.7084302045195,-0.6571467313176548
CV-560,CV-560,22,39.08857592488299,-0.6620422248679788
CV-441,CV-441,10,39.123282504204894,-1.1801596506089052
CV-395,CV-395,35,39.63813817368401,-0.8795267686795287
CV-715,CV-715,4,38.88231063493586,-0.09911429617613379
CV-395,CV-395,1,39.50632088650007,-1.081418231365063
CV-720,CV-720,43,38.76305237246141,-0.026866502387141167
CV-130,CV-130,9,40.410473580397976,0.058977608723880616
CV-641,CV-641,4,38.8589795190629,-0.5554172196768195
CV-235,CV-235,25,39.82373344159439,-0.6847674765220182
CV-375,CV-375,3,39.57926867397527,-0.5436835641354504
CV-194,SANTISIMO SALVADOR,6,40.034875613681876,-0.34355211383064826
CV-776,CV-776,2,38.51553690133162,-0.41546120668668846
CV-920,CV-920,12,38.08217200977291,-0.7682932377571223
CV-655,CV-655,4,38.78469915487941,-0.7578290679707076
CV-133,CV-133,11,40.31539329766191,0.1368007942608471
CV-831,CV-831,4,38.39717294307121,-0.6935101320057536
CV-13,CV-13,12,40.22053174961294,0.1658202100348272
CV-146,LA CAVA,10,40.158795330293486,0.06772669022429853
CV-520,CV-520,1,39.28742964894771,-0.397548445436989
CV-363,CV-363,16,40.031754997615316,-1.1442273570641412
CV-15,CV-15,30,40.33044620845774,-0.015528129314008592
CV-91,CV-91,7,38.08976932091547,-0.8512516653683816
AP-7,E-15,638,38.620971579171055,-0.04949255325309962
N-332,N-332,234,39.05595192479226,-0.2300678076898422
CV-654,CV-654,4,38.79063693112147,-0.7909081239463316
CV-428,CV-428,15,39.24752997765691,-0.9288777003648653
CV-790,CV-790,0,38.70064032959535,-0.39688385243507185
CV-902,CV-902,1,38.10383646177333,-0.7735269092306537
CV-83,CV-83,29,38.40534830202397,-1.0832079093628164
CV-223,CV-223,5,39.893376451993994,-0.24731198908933916
CV-203,CV-203,13,39.98630169997515,-0.46721160537666695
N-232,N-232,24,40.509934285686775,0.20998215157889932
CV-109,CV-109,0,40.678092379537944,0.12022090911612474
CV-767,CV-767,2,38.558156570619374,-0.20512812470404906
CV-324,CV-324,2,39.683362583913215,-0.30165259847963266
CV-435,CV-435,0,39.33635818709932,-0.6092564686533262
CV-580,CV-580,62,39.293337258197894,-0.8154546002661275
CV-775,CV-775,20,38.56756173444673,-0.33561454439372307
CV-441,CV-441,3,39.126614545516134,-1.1030721031840363
CV-425,CV-425,13,39.35159540544031,-0.8064263989925698
N-340,N-340,730,38.29585493306694,-0.581718058180329
CV-525,CV-525,5,39.247785565199706,-0.4713716007994154
CV-194,SANTISIMO SALVADOR,9,40.050077334398004,-0.3539219786631075
CV-391,CV-391,2,39.51796890825843,-1.0912540352246265
CV-20,CV-20,42,40.05487425902272,-0.4640552712889065
CV-205,CV-205,5,39.96376888148335,-0.34133361130502027
CV-196,CV-196,1,40.15181700149401,-0.49295772501694235
CV-401,CV-401,4,39.394123941375476,-0.34964044027460744
CV-305,CV-305,2,39.608137379671795,-0.396808798165092
CV-190,CV-190,34,40.12721608494292,-0.37599528406576965
CV-749,PLA DE LA SÉQUIA,3,38.7234927649272,-0.02587527329638458
CV-165,CV-165,28,40.25810964527749,-0.12978518032729547
CV-345,CV-345,46,39.889370742846296,-1.015689577151069
CV-165,CV-165,18,40.183551913775666,-0.16223595737464627
CV-147,CV-147,15,40.06082275448587,0.044846475617244155
CV-424,CV-424,19,39.4167988204524,-0.7576156327316916
N-340,N-340,986,40.04537208974319,0.045503449616632316
CV-555,CV-555,5,39.01939656552993,-0.5826625687348317
CV-375,CV-375,1,39.5665216414206,-0.527545420377542
CV-600,CV-600,20,39.050061678316105,-0.31513072146930937
CV-920,CV-920,10,38.08718595036733,-0.7898906910288013
CV-197,CV-197,10,40.19796335495821,-0.434581729709512
CV-416,CV-416,5,39.39337528012502,-0.621691559180555
CV-341,CV-341,5,39.777184160545616,-0.798818677052204
CV-452,CV-452,13,39.450548416825825,-1.303599024544982
CV-912,CV-912,3,38.11529202057886,-0.8358063037329078
CV-665,CV-665,3,38.841836268721515,-0.6425134341291707
CV-171,CV-171,6,40.225291108362974,-0.2245665422426151
N-332,N-332,151,38.562282735885844,-0.1036978224537366
CV-813,ALTOS DE LA CONDOMINA SECTOR 1,18,38.53025919637141,-1.0158852877182298
N-III,N-III,269,39.523571077103284,-1.159983041103756
CV-443,N-322,4,39.403029272820014,-1.2762249565191088
CV-734,CV-734,2,38.78163501222302,0.09657886504868558
A-7,E-15,330,39.51030575071787,-0.5052214669642917
CV-754,CV-754,6,38.72574880329753,-0.30769509720941585
CV-135,CV-135,6,40.45711926988028,0.27178340001222323
CV-60,CV-60,13,38.88671528388426,-0.43061339079837446
CV-475,CV-475,5,39.44599541460063,-1.3369274223203618
CV-394,CV-394,4,39.67709162770081,-0.8824690009432505
CV-381,CV-381,10,39.587671278863105,-0.7214370453315784
CV-720,CV-720,18,38.72933877273378,-0.2243851770608682
CV-584,CV-584,2,38.999172443654736,-0.6917662599756075
CV-700,CV-700,47,38.83189231481126,-0.19966340221507087
CV-245,CV-245,18,39.80577934797961,-0.6894650134361627
CV-223,CV-223,31,39.961208268655,-0.2801810768804128
CV-160,CV-160,12,40.11181608549486,-0.0643638896367581
CV-450,CV-450,8,39.508488715211236,-1.1597834423580407
CV-620,CV-620,8,38.95476187719837,-0.5086256497407117
CV-455,CV-455,42,39.38412212635455,-1.4403028968686238
CV-390,CV-390,44,39.59396273313884,-1.188516626606312
CV-145,CV-145,0,40.21881194536381,0.1895360431068466
CV-780,CV-780,19,38.651343118950855,-0.40863698739144644
CV-775,CV-775,3,38.46412206129598,-0.38415435930693514
A-7,E-15,485,38.47648257983052,-0.5971212386701361
N-330,N-330,198,39.62979330977465,-1.258872571753863
CV-171,CV-171,4,40.22506951306119,-0.20818885184553634
CV-749,PLA DE LA SÉQUIA,9,38.69074552599898,-0.052654506595948544
CV-223,CV-223,32,39.96531569168185,-0.2708251463315218
CV-130,CV-130,18,40.45457684960797,0.1342946848409391
CV-444,CV-444,1,39.44567737879966,-1.1407426842033626
CV-700,CV-700,48,38.83566423069701,-0.19021952832345063
CV-720,CV-720,45,38.767303410103814,-0.011123918203146762
N-332,N-332,246,39.143666496465265,-0.2774346184118942
CV-900,CV-900,8,38.1277835707539,-0.8662852445935616
A-7,E-15,395,39.01669373149339,-0.5579873921220668
CV-775,CV-775,1,38.44811277175728,-0.3916036867702203
CV-560,CV-560,17,39.0926910797878,-0.6310766524297711
CV-189,CV-189,6,40.01495986316956,-0.17134109227763306
CV-15,CV-15,56,40.45504206334111,-0.16619634306129238
CV-194,SANTISIMO SALVADOR,17,40.08687794845582,-0.36956208236617777
CV-190,CV-190,55,40.16991517530086,-0.497832305341794
CV-770,CV-770,35,38.68392116222903,-0.3348998525697272
CV-200,CV-200,9,39.87256963250299,-0.40482510329890264
CV-700,CV-700,10,38.7927979449085,-0.5008484809802148
CV-245,CV-245,8,39.75028646024473,-0.6915969499829461
CV-345,CV-345,28,39.81950290377261,-0.9030413707779424
CV-165,CV-165,22,40.212408983597385,-0.17238862548401973
CV-104,CV-104,2,40.627922582691504,0.21120638213414042
CV-155,CV-155,6,40.24346582885148,-0.010552827464026492
CV-755,CV-755,9,38.663005721275795,-0.1490134334301486
CV-83,CV-83,6,38.441313901835805,-0.8443581205204229
CV-60,CV-60,34,38.93638461736925,-0.22039533497531855
CV-545,CV-545,1,39.11389795696991,-0.509359813815835
CV-223,CV-223,16,39.90238835079981,-0.3431546043581015
CV-794,CV-794,8,38.74305277953132,-0.5543348957979274
CV-904,CV-904,6,38.17583121305125,-0.8061646929700632
CV-390,CV-390,19,39.72606829883089,-1.1088295731498627
CV-720,CV-720,39,38.74384772680642,-0.06188124521250325
CV-616,SAN ROQUE,2,38.87399912410755,-0.44779299411103324
CV-500,CV-500,14,39.313933249011356,-0.3019373946958612
CV-580,CV-580,31,39.15693557328633,-0.7943625545823232
CV-424,CV-424,4,39.44411588076362,-0.6122885466060035
CV-752,CV-752,6,38.71808640106555,-0.1502747818504042
CV-580,CV-580,14,39.10625211973861,-0.7009366878472022
CV-467,CV-467,3,39.57164536314246,-1.395790586189062
CV-86,CV-86,14,38.28714472359976,-0.6626877924755112
CV-701,CV-701,2,38.82542625236272,-0.35502435743063937
CV-715,CV-715,36,38.71243029454486,-0.08977325054218589
CV-91,CV-91,20,38.09391862957553,-0.7103533339013317
N-340,N-340,951,39.804009353270196,-0.17430317721250405
CV-500,CV-500,20,39.26662975961345,-0.27300339098612847
N-330,N-330,217,39.77698770735594,-1.2624986964185854
CV-95,CV-95,24,37.96656797894739,-0.7358744460612233
CV-163,CV-163,2,40.34236089175561,-0.02772698527689127
CV-584,CV-584,9,38.996500423797166,-0.7541865129219075
CV-683,D'OLIVA,1,38.92537645998134,-0.17737916523190805
CV-795,CV-795,11,38.67777811700304,-0.5906654447925108
CV-813,ALTOS DE LA CONDOMINA SECTOR 1,5,38.5980664648772,-0.9010742119484907
CV-134,CV-134,4,40.43371174633331,0.13406401444074437
CV-435,CV-435,14,39.29116618672092,-0.7225042402811184
CV-589,CV-589,10,38.91125288642824,-0.8417452052518375
CV-424,CV-424,11,39.423954971543736,-0.6785654717414745
CV-100,CV-100,12,40.618863515422,0.2326568232278508
CV-203,CV-203,18,39.97808595380616,-0.4871274239660904
CV-425,CV-425,5,39.40210311302533,-0.7829424366840978
CV-733,CV-733,1,38.79789203202826,0.019694153906424233
CV-377,COLON,8,39.61839091195952,-0.7983783223455925
CV-580,CV-580,28,39.138925432267975,-0.7951054846515908
CV-154,CV-154,2,40.26975582344196,0.06060673052862834
CV-168,CV-15,2,40.36258670261894,-0.0680069185309028
CV-32,CV-32,4,39.56509771014059,-0.3352896706141584
CV-580,CV-580,66,39.30489666528115,-0.8473348361951024
N-330,N-330,120,39.10709750468163,-1.0541347356707402
CV-861,CV-861,5,38.1633696674501,-0.7390789291778787
CV-100,CV-100,5,40.61396402872956,0.292864273693909
CV-35,CV-35,66,39.741630780406865,-0.9807265223366622
CV-923,CV-923,2,38.05803808323603,-0.9251281054337382
CV-122,CV-122,11,40.63461590789072,-0.3158818785180228
CV-700,CV-700,9,38.7902692923701,-0.5094162227805306
CV-391,CV-391,15,39.60101409465348,-1.0686408395919023
CV-715,CV-715,21,38.77403143499924,-0.062271701388853164
CV-759,,2,38.525964497175345,-0.22224544623142906
CV-641,CV-641,1,38.85131955841204,-0.5261306288979238
CV-15,CV-15,24,40.28746528323315,-0.04703782249242017
CV-381,CV-381,0,39.51036033279294,-0.7527068791880783
CV-14,CV-14,16,40.70116851285541,-0.18114015437118758
CV-148,CV-148,3,40.12748001502271,0.11513732027225533
CV-640,CV-640,4,38.903355436513756,-0.5396170776953251
CV-378,CV-378,1,39.478751675593394,-0.6547075279925454
CV-798,CV-798,6,38.57135025107221,-0.5897508684510483
CV-415,CV-415,21,39.389092360142385,-0.6962503344306832
N-420,N-420,529,40.110887282326935,-1.3718686688677042
CV-240,DEL PALANCAR,6,39.98318231458582,-0.7440160870797503
CV-859,CV-859,10,38.112670228536686,-0.6675358760491054
N-332,N-332,168,38.64548777422371,0.034182338153303786
CV-732,CV-732,2,38.80751019499687,0.012119335026005377
CV-12,CV-12,1,40.46304541305885,-0.16026546108830625
CV-91,CV-91,9,38.08800580092253,-0.8294597549010372
CV-940,CV-940,11,38.06745635289964,-0.7465772229160883
N-325,CV-84,19,38.257528166172136,-0.7864122086056977
CV-128,CV-128,17,40.499192727601056,0.024657533216669383
CV-391,CV-391,12,39.58398681914062,-1.055608581431817
CV-651,CV-651,8,38.86918652338921,-0.6961676056747056
N-225,N-225,6,39.77352969909663,-0.331628572314147
CV-740,CV-740,10,38.76489393007727,0.1468755033275774
CV-428,CV-428,2,39.302362602957224,-0.9144497966796892
CV-780,CV-780,8,38.57860736000751,-0.4530490907789565
CV-655,CV-655,11,38.7957877266081,-0.6822603170939238
CV-10,CV-10,45,40.17112353960769,0.04220477751505248
CV-580,CV-580,39,39.19960840921005,-0.792323438820556
CV-163,CV-163,5,40.338805695514836,-0.05926675816461511
CV-715,CV-715,11,38.83025615216418,-0.10179458262829141
CV-670,OLIVA,6,38.93860229848802,-0.1333988920812019
CV-851,CV-851,18,38.21070660716939,-0.609686572198355
CV-651,CV-651,13,38.87473292193991,-0.6498593684147401
CV-509,CV-509,3,39.16933468855673,-0.33370458713179973
CV-169,CV-169,11,40.29336750567348,-0.22979435804461684
CV-146,LA CAVA,2,40.13720342127693,0.12913209815761306
CV-20,CV-20,40,40.061459712778145,-0.4529800874218503
CV-712,CV-712,4,38.79085192943638,-0.2679068273615632
CV-312,CV-312,2,39.501841179607304,-0.3256739699891115
CV-341,CV-341,3,39.770598649667306,-0.8176596514689624
CV-170,CV-170,29,40.28241646215831,-0.26826006640988065
CV-339,CV-339,0,39.64130183122886,-0.6037923768279729
N-340,N-340,728,38.28951787879962,-0.6028987355752019
CV-941,CV-941,10,37.965010221300766,-0.7923008265091817
CV-15,CV-15,59,40.44845162154788,-0.1899345412004799
CORREDOR SILLA-PICASSENT,Carretera Valenciana,3,39.36831110733576,-0.4556527777259474
CV-715,CV-715,41,38.694036470323546,-0.0952628478373993
CV-219,CV-219,9,39.868743621175334,-0.31184700856583797
CV-20,CV-20,54,40.08375768611002,-0.5426767396378128
CV-12,CV-12,8,40.51586476274037,-0.14672143736342808
CV-390,CV-390,6,39.76070612498257,-1.0703604381237746
CV-798,CV-798,9,38.5479157462519,-0.5793569218708942
CV-10,CV-10,78,40.432953064379475,0.17937263249764493
N-325,CV-84,18,38.26326488587823,-0.7828490548322293
CV-425,CV-425,40,39.32251455863646,-1.0258494541890275
CV-475,CV-475,15,39.51793075455843,-1.3600296623278882
CV-785,CV-785,13,38.675407833473884,-0.35831989441087236
CV-752,CV-752,5,38.71719065059863,-0.13919584582250524
CV-475,CV-475,18,39.539442757065494,-1.3575258765754854
CV-712,CV-712,10,38.80568019438912,-0.21283823965650014
CV-429,CV-429,9,39.37265144230601,-0.8607552610794736
CV-790,CV-790,1,38.706433892980805,-0.404393611011183
CV-755,CV-755,15,38.634603520854085,-0.10000755235884774
CV-515,CV-515,0,39.1943632337783,-0.4194439164781505
CV-795,CV-795,15,38.685962947021814,-0.6300947427710479
CV-12,CV-12,20,40.583755560691564,-0.09180081996346091
CV-860,CV-860,1,38.149577637429736,-0.7050208770414579
CV-35,CV-35,75,39.784771293706,-1.0596125785159416
CV-755,CV-755,2,38.672060356951896,-0.19499905042129304
CV-15,CV-15,50,40.44197693473977,-0.13853860055874967
CV-310,CV-310,15,39.63968705199422,-0.4322237821946129
CV-475,CV-475,1,39.42333385122136,-1.3054931259026077
CV-856,CV-856,2,38.23778139571139,-0.6654247960157635
CV-470,CV-470,9,39.62102428604352,-1.284648715362772
CV-711,CV-711,0,38.783159701695446,-0.3349999005739204
CV-384,CV-384,3,39.50788217171125,-0.7221183139833272
CV-780,CV-780,13,38.60763225619294,-0.4226711550972406
CV-300,DE LLÍRIA,11,39.533358757003484,-0.351278846595288
CV-749,PLA DE LA SÉQUIA,5,38.71440090461493,-0.03834596847079845
CV-775,CV-775,0,38.43987159437592,-0.38785596919128434
CV-376,CV-376,1,39.62711423474845,-0.6179580403187314
CV-109,CV-109,1,40.68090333020094,0.11748786076039072
CV-21,CV-21,11,39.984464785356145,-0.22475032891879795
A-38,A-38,6,39.24698832970396,-0.353879698454308
CV-441,CV-441,4,39.122542761402585,-1.1130943754686915
CV-390,CV-390,10,39.75083976697576,-1.0828900914317965
CV-478,CV-478,14,40.023958055595656,-1.3544593747377809
CV-851,CV-851,12,38.197886285483925,-0.6742598684348551
CV-392,CV-392,9,39.5978833786562,-1.1235934290893272
CV-10,CV-10,80,40.4503573371946,0.18127020319269316
CV-621,CV-621,1,38.94262164692951,-0.4281752765139231
CV-452,CV-452,6,39.50829854895409,-1.2886137541961906
CV-813,ALTOS DE LA CONDOMINA SECTOR 1,3,38.614461184625995,-0.8923052477115132
CV-348,CV-348,0,39.827218845169554,-0.9037002063527423
CV-15,CV-15,10,40.18738959308961,-0.035084866568572036
CV-189,CV-189,1,39.99600917284072,-0.12719042920572737
CV-425,CV-425,10,39.36965766406573,-0.793571648861279
CV-691,CV-691,0,38.883646181575784,-0.3554800413116122
CV-505,CV-505,12,39.20305300543669,-0.32555156369711136
CV-435,CV-435,18,39.28864124718857,-0.7621355391688162
V-31,V-31,11,39.4215846789849,-0.3745925609835339
CV-749,PLA DE LA SÉQUIA,22,38.68993161292575,0.0020263725236738758
CV-675,CV-675,19,39.043848730619615,-0.30783068467900454
CV-843,CV-843,4,38.30551124242367,-0.9323001249529895
N-330,N-330,283,40.19750919845133,-1.2117568067290516
A-38,A-38,38,38.998839778239734,-0.18951702871071469
CV-740,CV-740,3,38.73045277053156,0.11910694107670959
CV-775,CV-775,18,38.556989636360775,-0.33996001395359193
CV-950,CV-950,5,38.031712274302805,-0.8804726055933751
CV-446,N-322,5,39.43032775494116,-1.1597065969506182
CV-455,CV-455,34,39.42877406352996,-1.412654501048704
CV-130,CV-130,14,40.4425750484533,0.09593117347535138
CV-505,CV-505,9,39.196625199617756,-0.35438715763051476
CV-860,CV-860,6,38.113035792428924,-0.7241412836122306
CV-589,CV-589,4,38.89565937985296,-0.7830993505101431
CV-165,CV-165,21,40.20384004354223,-0.17338451134662913
CV-154,CV-154,9,40.288085875102574,0.03058509209372469
CV-170,CV-170,8,40.22157713374917,-0.13923733418199824
CV-747,CV-747,2,38.749501102222276,0.1689021940803562
CV-700,CV-700,15,38.78390870556602,-0.4515525923862234
CV-163,CV-163,8,40.32828581190425,-0.08675899549687993
CV-851,CV-851,20,38.22136206929898,-0.5911673256473341
CV-159,CV-159,4,40.16261406572157,-0.004686266485099905
CV-10,CV-10,46,40.17994975034926,0.044547515107174605
CV-35,CV-35,101,39.94169373074264,-1.1729593494012727
CV-58,CV-58,2,39.01126433361348,-0.5335376024462571
CV-796,Carretera Valenciana,2,38.699859682037555,-0.4975874130383165
CV-109,CV-109,7,40.68775213096966,0.08148385112138352
CV-701,CV-701,7,38.84889356102429,-0.3176909918232837
CV-310,CV-310,20,39.67988436304017,-0.42649943594139667
CV-137,CV-137,1,40.472590247694825,0.3532250492440814
CV-129,CV-129,8,40.35950627984832,0.06584115583617346
CV-415,CV-415,5,39.370738868207766,-0.5172056862535235
CV-429,CV-429,6,39.375745178168025,-0.8395247610494243
CV-12,CV-12,14,40.546374105932614,-0.1270045897158433
N-330,N-330,269,40.10695026580702,-1.2571591219773912
CV-580,CV-580,21,39.12505349942459,-0.7621661418552391
CV-580,CV-580,17,39.11535104428037,-0.7249079917496863
CV-439,CV-439,11,39.249784811963636,-1.1507286224309832
CV-202,CV-202,5,39.96714731244299,-0.37306072610426116
CV-152,CV-152,1,40.199794955792,0.0371164826118066
CV-742,DEL PORTITXOL,1,38.77054640944906,0.1607321084778101
CV-192,CV-192,6,40.0572171969861,-0.27938064053638634
CV-203,CV-203,29,39.952963344219874,-0.5614181742568982
CV-797,CV-797,5,38.67054603408927,-0.5137817732113777
CV-165,CV-165,43,40.357177346962594,-0.0656679625274078
CV-167,CV-167,14,40.42276614211584,-0.22573365812988128
CV-388,CV-388,0,39.460280132729466,-0.9490138470569669
CV-188,CV-188,6,40.05783457570507,-0.24007435050054954
CV-611,CV-611,5,38.93135199808216,-0.4384867412544623
CV-715,CV-715,31,38.72704158254242,-0.07011738655445399
CV-750,DE LA TARAFA,3,38.74796037281718,-0.03280120421692757
CV-104,CV-104,4,40.62641296562995,0.19521743817240345
CV-165,CV-165,14,40.15906072128366,-0.16141392416423844
CV-435,CV-435,21,39.289866204036414,-0.789606453142112
CV-154,CV-154,5,40.27575073079116,0.03651808275253948
CV-721,CV-721,2,38.78500579415013,-0.08642927575785735
CV-774,ESPARTAL,9,38.513184113275315,-0.4793047701667488
CV-748,CV-748,6,38.75489306685045,0.031776857582487474
N-332,N-332,85,38.190830118778756,-0.5953047808024328
CV-392,CV-392,2,39.570624196497114,-1.1769748861484668
CV-455,CV-455,26,39.47291183792658,-1.390414739737099
CV-135,CV-135,13,40.45846034438099,0.3367741534651323
CV-245,CV-245,5,39.731708698065695,-0.6982965725851497
CV-720,CV-720,3,38.73778519011737,-0.33935591943628474
CV-207,CV-207,8,40.06133948925032,-0.6498694705641193
N-340,N-340,790,38.673451236134724,-0.4582759531939837
CV-203,CV-203,15,39.970926753649856,-0.4685030993202597
CV-749,PLA DE LA SÉQUIA,17,38.67394951392124,-0.018283541656047696
CV-146,LA CAVA,7,40.15100488708717,0.09118184915132685
CV-713,CV-713,3,38.772139376868545,-0.27346304015107537
CV-749,PLA DE LA SÉQUIA,11,38.68099896114716,-0.0522922917166381
CV-13,CV-13,5,40.21552241511345,0.08855129959622769
CV-194,SANTISIMO SALVADOR,13,40.0773320240802,-0.34472265104051053
CV-747,CV-747,3,38.75397948708681,0.17762215060788053
CV-438,CV-438,15,39.04714697818562,-1.1955995317901411
CV-135,CV-135,19,40.44128329434662,0.3912512299313974
CV-724,,5,38.830632097458135,0.0627842862386708
CV-20,CV-20,37,40.05853771312212,-0.4331833255495289
CV-506,CV-506,1,39.175904960192376,-0.40579858730472124
CV-376,CV-376,3,39.63084551719118,-0.6403108231066008
CV-775,CV-775,19,38.56235629821867,-0.34092049806572605
N-232,N-232,17,40.520661315125544,0.2881374726798158
CV-723,CV-723,6,38.849243659278905,0.036712261788078925
CV-905,CV-905,5,38.03046679236856,-0.7141401234468756
CV-15,CV-15,45,40.407284016875195,-0.12580214695645708
N-330,N-330,168,39.454563311382486,-1.1346392479882592
N-232,N-232,19,40.51487698198667,0.2669536623556828
CV-600,CV-600,15,39.04032773303799,-0.3527610002130179
CV-700,CV-700,65,38.853352398739766,-0.026148942663663834
CV-795,CV-795,10,38.68149066411945,-0.5804686750279016
CV-712,CV-712,11,38.805145032114304,-0.20203517742025112
CV-460,CV-460,3,39.542551232913816,-1.218839208649409
CV-475,CV-475,33,39.64710068091866,-1.4016633391018118
CV-652,OLIVA,12,38.80867722557828,-0.8257719669490818
CV-729,CV-729,5,38.814249152357654,-0.020310893951069754
CV-20,CV-20,21,40.00970277528637,-0.3223966609165288
CV-515,CV-515,8,39.21088027190958,-0.339668319733753
CV-567,CV-567,4,38.98898282703,-0.5363148401563541
CV-795,CV-795,5,38.694646756319564,-0.5299513394297787
CV-435,CV-435,8,39.31382528575216,-0.6769604434938614
CV-170,CV-170,4,40.209932281201084,-0.10612774328102796
CV-15,CV-15,28,40.316526507180946,-0.029629367853479006
CV-377,COLON,11,39.61197202186724,-0.8235768837600115
CV-735,CV-735,4,38.79481257452845,0.11522985156440614
CV-431,CV-431,1,39.42255632137447,-1.1087151722085404
CV-159,CV-159,12,40.16432542154981,-0.09259802156681737
